id,delivery_datetime,mailing_status,alert_types,critical_topic,press_sources,social_media_sources,social_media_engagements,repercussions,stakeholders,criticality_level,title,alert_text,profiles_or_portals,urls,history,is_repercussion,previous_alerts_ids,subcategories,categories
6311450e-f4f2-41bf-9afe-fcfcdb5eefe8,2025-11-25 21:30:00.000000 UTC,EMAIL_SENT,[PRESS],[SENSITIVE_POLITICAL_CONTEXT],"[ONE_RELEVANT_VEHICLE,THREE_RELEVANT_VEHICLES]",[],[],[EXPOSURE_TIME_ABOVE_24H],"[PRESS_JOURNALISTS,CLIENT_SOCIETY]",LEVEL_1,Marcha de mulheres negras cobra políticas de reparação e contribuição de instituições como o Banco do Brasil,"A pauta de reparação econômica ganhou destaque na mídia nas últimas 24h, com diversas matérias de mesmo cunho abordando a mobilização nacional de mulheres negras. Em todas elas, há menção direta ao *Banco do Brasil como uma das instituições historicamente beneficiadas pelo tráfico transatlântico*, conforme apontado pelo Ministério Público Federal, ampliando pressão por medidas de reparação.

Dia (24), às 14h30 o portal *IstoÉ* (https://istoe.com.br/mulheres-negras-em-marcha-defendem-reparacao-economica), com aproximadamente 65 mil acessos por dia, publicou: “Mulheres negras em marcha defendem reparação econômica”. A matéria descreve a mobilização nacional de mulheres negras que reivindicam políticas de reparação econômica diante das desigualdades estruturais decorrentes do período escravocrata. O movimento defende ações concretas de redistribuição de riqueza, fortalecimento de iniciativas comunitárias, políticas públicas continuadas e responsabilização de instituições que lucraram historicamente com a escravidão. *O texto destaca que são aguardadas contribuições do Banco do Brasil, por exemplo, que se beneficiou do tráfico transatlântico, conforme denunciado pelo Ministério Público Federal.* O tema reforça a pressão social por mecanismos de reparação envolvendo Estado, empresas e instituições financeiras.

Outros portais reportaram o mesmo acontacimento, como:

Hoje (25), às 00h03, o portal *Jornal de Brasília* (https://jornaldebrasilia.com.br/noticias/brasil/mulheres-negras-em-marcha-defendem-reparacao-economica/), com aproximadamente 48 mil acessos por dia, publicou: *“Mulheres negras em marcha defendem reparação econômica”*.

Dia (24), às 14h30, o portal *Agência Brasil* (https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2025-11/ruth-pinheiro-queremos-reconhecimento-sobre-o-contexto-do-racismo), com aproximadamente 340 mil acessos por dia, publicou: *“Ruth Pinheiro: ‘Queremos reconhecimento sobre o contexto do racismo’”*.

Dia (24), às 16h03, o portal *O Dia* (https://odia.ig.com.br/brasil/2025/11/7168884-mulheres-negras-em-marcha-defendem-reparacao-economica.html), com aproximadamente 178 mil acessos por dia, publicou: *“Mulheres negras em marcha defendem reparação econômica”*.

Dia 24, às 15h10, o portal *O Povo* (https://www.opovo.com.br/noticias/brasil/2025/11/24/mulheres-negras-em-marcha-defendem-reparacao-economica.html), com aproximadamente 164 mil acessos por dia, publicou: *“Mulheres negras em marcha defendem reparação econômica”*.","[IstoÉ,Jornal de Brasília,Agência Brasil,O Dia,O Povo]","[https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2025-11/ruth-pinheiro-queremos-reconhecimento-sobre-o-contexto-do-racismo,https://istoe.com.br/mulheres-negras-em-marcha-defendem-reparacao-economica,https://jornaldebrasilia.com.br/noticias/brasil/mulheres-negras-em-marcha-defendem-reparacao-economica/,https://odia.ig.com.br/brasil/2025/11/7168884-mulheres-negras-em-marcha-defendem-reparacao-economica.html,https://www.opovo.com.br/noticias/brasil/2025/11/24/mulheres-negras-em-marcha-defendem-reparacao-economica.html]",,false,[],[],[]
4cdfebb3-4262-4d48-b9f9-b1ac6c8e7ca6,2025-11-26 13:45:00.000000 UTC,EMAIL_SENT,[PRESS],"[SERVICE_LOCATION_SECURITY,TECHNICAL_VULNERABILITY_CYBER]","[ONE_RELEVANT_VEHICLE,GROUP_A,MENTIONS_BB_IN_SUBTITLE,GROUP_B]",[],[],[],"[CLIENT_SOCIETY,PRESS_JOURNALISTS]",LEVEL_1,Clientes denunciam fraude com dispositivo “chupa-cabra” em agência do BB no RJ,"Hoje (26), às 08h07, o portal G1 (https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/11/26/golpe-do-chupa-cabra-em-banco.ghtml), com aproximadamente 4 milhões de visitantes por dia e um alcance de 2.643 contas, publicou: ""Clientes denunciam fraude com ‘chupa-cabra’ em caixas eletrônicos na Zona Oeste do Rio"". *Clientes do Banco do Brasil denunciaram um golpe aplicado em caixas eletrônicos da agência localizada em Pedra de Guaratiba, na Zona Oeste do Rio.* Segundo relatos, *criminosos instalaram dispositivos conhecidos como “chupa-cabra”* para reter cartões e colaram adesivos falsos com números de uma suposta central de atendimento do banco. Banco do Brasil diz que realiza inspeções e manutenções regulares nos terminais de autoatendimento para identificar adulterações e que colabora com autoridades policiais sempre que necessário. 



*",[G1],[https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/11/26/golpe-do-chupa-cabra-em-banco.ghtml],,false,[],[],[]
49b01475-089d-439e-ab5b-66f9ca83edc5,2025-11-26 18:30:00.000000 UTC,EMAIL_SENT,[PRESS],[TECHNICAL_VULNERABILITY_CYBER],"[MENTIONS_BB_IN_TITLE,BB_IMAGE_OR_VIDEO,ONE_RELEVANT_VEHICLE]",[],[],[],"[PRESS_JOURNALISTS,CLIENT_SOCIETY]",LEVEL_1,Golpes de Natal via PIX usam nome do Banco do Brasil em falsos atendimentos,"Hoje (26), o portal Terra Brasil Notícias (https://terrabrasilnoticias.com/2025/11/se-voce-tem-contas-abertas-em-bancos-como-o-banco-do-brasil-e-caixa-economica-federal-precisa-ficar-de-olho-hoje-26-11-nesse-aviso-sobre-o-pix-no-natal/) com aproximadamente 43.503 visitantes por dia e alcance estimado em 15, publicou: “Se você tem contas abertas em bancos como o Banco do Brasil e Caixa Econômica Federal precisa ficar de olho hoje 26/11 nesse aviso sobre o PIX no Natal.” A notícia é um alerta devido ao aumento das transações no período natalino e ao crescimento dos golpes financeiros via PIX durante o período, incluindo falsos atendimentos que se passam por representantes do Banco do Brasil. Entre as principais fraudes estão lojas online falsas, ofertas imperdíveis por mensagem, e-mails de phishing e falsos suportes ao cliente. A orientação para os clientes do BB é desconfiar de ofertas muito vantajosas, verificar a origem das mensagens e nunca compartilhar dados por canais não oficiais, utilizando sempre os contatos institucionais do banco para confirmar qualquer comunicação suspeita.",[Terra Brasil Notícias],[https://terrabrasilnoticias.com/2025/11/se-voce-tem-contas-abertas-em-bancos-como-o-banco-do-brasil-e-caixa-economica-federal-precisa-ficar-de-olho-hoje-26-11-nesse-aviso-sobre-o-pix-no-natal/],,false,[],[],[]
ea0c945f-9798-4591-a708-b3884fa9ee7c,2025-11-26 19:00:00.000000 UTC,EMAIL_SENT,"[SOCIAL_MEDIA,PRESS]",[LABOR_ISSUES],"[MENTIONS_BB_IN_TITLE,NICHE_PUBLISHER,ONE_RELEVANT_VEHICLE]",[BB_IMAGE_OR_VIDEO],[],[],"[UNIONS_EMPLOYEES,POLITICAL_ACTORS_PUBLIC_AGENCIES,CLIENT_SOCIETY]",LEVEL_1,Câmara marca audiência sobre redução de unidades do Banco do Brasil,"Hoje (15), às 13h20, o perfil no X Fetec-CUT/CN - @feteccutcn (https://x.com/feteccutcn/status/1993748467705876761), publicou: “'A Câmara dos Deputados realizará, no dia 1º de dezembro, audiência pública para debater o desmonte das unidades de atendimento do Banco do Brasil, o consequente adoecimento do funcionalismo e a precarização do atendimento aos clientes e usuários do BB.” Junto ao link da matéria (https://www.feteccn.com.br/c%c3%a2mara-dos-deputados-debate-banco-do-brasil-em-audi%c3%aancia-p%c3%bablica-na-segunda-dia-1%c2%ba/). A notícia destaca que a audiência pública é uma iniciativa da deputada federal Erika kokay (PT-DF), atendendo solicitação da Federação dos Trabalhadores em Empresas de Crédito do Centro-Norte (Fetec-CUT/CN) e do Sindicato dos Bancários de Brasília. O perfil possui 619 seguidores, com alcance estimado de 0 contas. O tweet acumula 0 interações até o momento.",[@feteccutcn],"[https://www.feteccn.com.br/c%c3%a2mara-dos-deputados-debate-banco-do-brasil-em-audi%c3%aancia-p%c3%bablica-na-segunda-dia-1%c2%ba/,https://x.com/feteccutcn/status/1993748467705876761]",,false,[],[],[]
4a957e92-e784-420a-a053-013dc63023f0,2025-11-27 11:30:00.000000 UTC,EMAIL_SENT,"[PRESS,SOCIAL_MEDIA]",[LABOR_ISSUES],"[NICHE_PUBLISHER,BB_IMAGE_OR_VIDEO,MENTIONS_BB_IN_TITLE]",[NICHE_PUBLISHER],[],[],[UNIONS_EMPLOYEES],LEVEL_1,Sindicato critica implementação do MAD pelo Banco do Brasil,"Dia 26, às 18h34, o portal *Sindicato dos Bancários de São Paulo* (https://spbancarios.com.br/11/2025/bb-instaura-clima-de-ansiedade-com-reestruturacao-nos-cargos-de-assessoramento), com aproximadamente 7.422 visitantes por dia e um alcance de 13 contas, publicou:""*BB instaura clima de ansiedade com reestruturação nos cargos de assessoramento*"". O Banco do Brasil iniciou em outubro um programa de reestruturação dos cargos de assessoramento. O Sindicato dos Bancários de São Paulo, Osasco e Região cobra a suspensão do chamado Movimento de Aceleração Digital (MAD). O banco segue a implementação do programa.


Dia 26, às 18h00, o perfil *Bancários de São Paulo, Osasco e Região @spbancarios* publicou no X (https://x.com/spbancarios/status/1993800241448137028): ""*O clima é de tensão e ansiedade entre os funcionários do Banco do Brasil. O banco iniciou, de forma unilateral, um programa de reestruturação dos cargos de assessoramento sem qualquer diálogo ou comunicação prévia com o Sindicato. Saiba mais*: https://bit.ly/4pwXUqv"". O perfil possui 25,9 mil seguidores, com alcance estimado de 8.481 contas. O tweet tem 110 visualizações e 1 interação até o momento.



*",[SP Bancários],"[https://spbancarios.com.br/11/2025/bb-instaura-clima-de-ansiedade-com-reestruturacao-nos-cargos-de-assessoramento,https://x.com/spbancarios/status/1993800241448137028]",,false,[],[],[]
ff8082fc-b7ae-4604-bd0b-07a20e5ca1d7,2025-11-27 13:30:00.000000 UTC,EMAIL_SENT,"[PRESS,SOCIAL_MEDIA]",[SENSITIVE_POLITICAL_CONTEXT],[ONE_RELEVANT_VEHICLE],[],[],[],[PRESS_JOURNALISTS],LEVEL_1,ONGs podem gerir fundo de R$ 20 bilhões citado em discussão sobre reparação racial envolvendo o Banco do Brasil,"Hoje (27), às 08h21 o portal Gazeta do Povo (https://www.gazetadopovo.com.br/vida-e-cidadania/ongs-gerir-fundo-20-bi-reparacao-racial/), com aproximadamente 455 mil visitantes por dia e um alcance de 606 contas, publicou:""ONGs podem gerir fundo de R$ 20 bilhões para reparação racial"". Os recursos podem vir de ações como, por exemplo, o pedido da Uneafro para que o Banco do Brasil pague R$ 1,4 trilhão de reais em reparação histórica por suposta participação no tráfico de escravos no século 19. Em uma audiência pública realizada em outubro de 2024, o Ministério Público Federal do Rio de Janeiro voltou a cobrar a instituição para que apresente ações concretas em reparação à população negra.",[Gazeta do Povo],[https://www.gazetadopovo.com.br/vida-e-cidadania/ongs-gerir-fundo-20-bi-reparacao-racial/],,false,[],[],[]
f481d6c5-3a7d-4326-8c86-1f9b1801f0fe,2025-11-27 14:30:00.000000 UTC,EMAIL_SENT,"[PRESS,SOCIAL_MEDIA]",[SENSITIVE_POLITICAL_CONTEXT],"[ONE_RELEVANT_VEHICLE,GROUP_B]",[],[INTERACTIONS_250],[],"[PRESS_JOURNALISTS,POLITICAL_ACTORS_PUBLIC_AGENCIES]",LEVEL_1,Alcolumbre aparece em publicações sobre negociações políticas envolvendo bancos públicos,"As publicações citam Davi Alcolumbre em *negociações políticas envolvendo o comando de bancos públicos*. O tema gera atenção reputacional por tratar de *possíveis disputas e influência política sobre instituições financeiras estatais, incluindo o BB*.

Hoje (27), às 05h30 o portal *Metrópoles* (https://www.metropoles.com/colunas/igor-gadelha/alcolumbre-cobra-de-lula-comando-de-bancos-publicos-e-autarquias), com aproximadamente 1 milhão de visitantes por dia e um alcance de 1.016 contas, publicou:""Alcolumbre cobra de Lula comando de bancos públicos e autarquias"". O presidente do Senado, Davi Alcolumbre (União-AP)  cobra do Palácio do Planalto em troca de abrir caminho de negociações para o governo na Casa. Segundo aliados de Alcolumbre e fontes do Palácio do Planalto, o senador quer o comando de bancos públicos e de importantes autarquias federais. *Na lista, estão as presidências do Banco do Brasil*, do Banco do Nordeste (BNB), do Cade (Conselho Administrativo de Defesa Econômica) e da CVM (Comissão de Valores Mobiliários).


Hoje (27), às 10h00, o perfil *Jornal Revista Ceará* @revistaceara publicou no Instagram (https://www.instagram.com/p/DRj6rSOkYYS/):*""Após isolar Lula, Alcolumbre exigirá comando de bancos públicos e autarquias em troca de apoio no sentido""*. O perfil possui 745 mil seguidores, com alcance estimado de 12.562 contas. A publicação tem 498 interações até o momento.


Hoje (27), às 06h45 o portal *Brasil 247* (https://www.brasil247.com/regionais/brasilia/planalto-tenta-reaproximacao-entre-lula-e-alcolumbre-em-meio-a-disputa-pelo-stf#google_vignette), com aproximadamente 1 milhão de visitantes por dia e um alcance de 1.016 contas, publicou:*""Planalto tenta reaproximação entre Lula e Alcolumbre em meio a disputa pelo STF""*.","[Metropoles,Jornal Revista Ceará (@revistaceara) – Instagram,Brasil 247]","[https://www.brasil247.com/regionais/brasilia/planalto-tenta-reaproximacao-entre-lula-e-alcolumbre-em-meio-a-disputa-pelo-stf#google_vignette,https://www.instagram.com/p/DRj6rSOkYYS/,https://www.metropoles.com/colunas/igor-gadelha/alcolumbre-cobra-de-lula-comando-de-bancos-publicos-e-autarquias]",,false,[],[],[]
ab3aa1be-8568-4a0c-9850-b76a33be8ebe,2025-11-27 17:00:00.000000 UTC,EMAIL_SENT,[PRESS],[LAW_VIOLATION],"[NICHE_PUBLISHER,BB_IMAGE_OR_VIDEO,MENTIONS_BB_IN_TITLE]",[],[],[],"[UNIONS_EMPLOYEES,POLITICAL_ACTORS_PUBLIC_AGENCIES]",LEVEL_1,MPE investiga operações de consignado do Banco do Brasil em MT,"Hoje (27), o portal *Federação dos Bancários do Paraná* (https://www.feebpr.org.br/noticia/qogx-mpe-investiga-bb-por-manobra-para-endividar-servidores-do-estado), com aproximadamente 4.796 visitantes por dia e um alcance de 8 contas, publicou:""*MPE investiga BB por manobra para endividar servidores do Estado*"". O decreto promulgado pela Assembleia Legislativa de Mato Grosso (ALMT), que prevê a suspensão por quatro meses das cobranças de empréstimos consignados na folha dos servidores públicos do Governo do Estado do MT, deverá impactar também em grandes instituições, como o Banco do Brasil. *De acordo com uma denúncia feita por um sindicato, o banco teria efetuado operações acima da margem consignável dos salários dos funcionários de 60%.*


*",[Federação dos Bancários do Paraná],[https://www.feebpr.org.br/noticia/qogx-mpe-investiga-bb-por-manobra-para-endividar-servidores-do-estado],,false,[],[],[]
9dedfe73-d879-474b-a916-a69d8c87d17e,2025-11-27 18:30:00.000000 UTC,SENT,[PRESS],[MARKET_VARIATION],"[GROUP_A,GROUP_B,BB_IMAGE_OR_VIDEO,MENTIONS_BB_IN_TITLE]",[],[],[],[PRESS_JOURNALISTS],LEVEL_1,BBAS3 entra em momento decisivo no mercado,"Hoje (27), o portal MSN (https://www.msn.com/pt-br/dinheiro/economia-e-negocios/banco-do-brasil-bbas3-entra-em-zona-decisiva-o-que-esperar-do-pregão-desta-quinta-feira-e-dos-próximos-meses/ar-AA1RgQrH), com aproximadamente 5 milhões de acessos por dia, publicou matéria informando que o Banco do Brasil (BBAS3) entrou em uma zona decisiva no mercado, com atenção voltada ao pregão desta quinta-feira e às perspectivas para os próximos meses. A análise destaca que o papel passa por um momento técnico importante, podendo definir tendência de curto prazo conforme o comportamento de volume e indicadores gráficos. O conteúdo também reforça o peso do Banco do Brasil no mercado acionário e o interesse de investidores na movimentação recente das ações.",[MSN],[https://www.msn.com/pt-br/dinheiro/economia-e-negocios/banco-do-brasil-bbas3-entra-em-zona-decisiva-o-que-esperar-do-pregão-desta-quinta-feira-e-dos-próximos-meses/ar-AA1RgQrH],,false,[],[],[]
b36d10be-9e08-4a4c-993a-2a61b699e4b7,2025-11-28 11:30:00.000000 UTC,EMAIL_SENT,[PRESS],"[NEGATIVE_RESULTS,MARKET_VARIATION]","[ONE_RELEVANT_VEHICLE,MENTIONS_BB_IN_SUBTITLE,GROUP_B]",[],[],[],"[CLIENT_SOCIETY,PRESS_JOURNALISTS]",LEVEL_1,Banco do Brasil aparece em ranking negativo de aluguel de ações na Bolsa,"Ontem (27), às 19h32, a *Folha de S.Paulo* (https://www1.folha.uol.com.br/colunas/painelsa/2025/11/apostas-em-queda-de-acoes-da-bolsa-atingem-pico-em-um-ano.shtml) com aproximadamente 466.270 visitantes por dia e alcance estimado em 1.019, publicou: *“Apostas em queda de ações da Bolsa atingem pico em um ano.”* A notícia destaca que o *Banco do Brasil está entre os quatro papéis mais alugados da Bolsa, liderando as apostas contra o setor financeiro.* Esse movimento especulativo ocorre em meio a resultados financeiros ruins do banco, com queda de dois dígitos no lucro e alta da inadimplência, que têm penalizado a instituição perante os investidores, mesmo com o Ibovespa atingindo recordes históricos.

*",[Folha de São Paulo],[https://www1.folha.uol.com.br/colunas/painelsa/2025/11/apostas-em-queda-de-acoes-da-bolsa-atingem-pico-em-um-ano.shtml],,false,[],[],[]
bda591ed-a869-4463-ab62-e789e202e25b,2025-11-28 13:40:00.000000 UTC,EMAIL_SENT,"[SOCIAL_MEDIA,PRESS]","[ABUSIVE_CONDUCT,LABOR_ISSUES]",[NICHE_PUBLISHER],[],[],[],"[UNIONS_EMPLOYEES,POLITICAL_ACTORS_PUBLIC_AGENCIES]",LEVEL_1,Justiça garante auxílio-doença a bancário do BB após negativa do INSS,"Hoje (28), às 09h43, o perfil AVM Advogados *@avmadvogados* (https://x.com/avmadvogados/status/1994386567691907079), publicou: *""A Justiça reconheceu o direito de um bancário do Banco do Brasil ao benefício por incapacidade temporária após o INSS negar a prorrogação do auxílio.""* Com link para notícia (https://www.avmadvogados.com.br/site/noticia.php?noticia=bancario-com-ansiedade-e-depressao-conquista-direito-ao-beneficio-por-incapacidade-temporaria). *A matéria diz que o trabalhador, que desenvolveu crises de depressão e ansiedade em razão da forte pressão no ambiente de trabalho, marcada por metas abusivas, sobrecarga e ameaças veladas de perda de cargo, precisou se afastar repetidas vezes.*

O perfil possui 754 seguidores, alcance estimado em 0 contas. O tweet tem 4 visualizações e 0 interações até o momento.

*",[AVM Advogados],[https://x.com/avmadvogados/status/1994386567691907079],,false,[],[],[]
